Dealer ID,Dealer Name,Lead Tier,Business Status,Identity Event,DBA,State,City,Address,Zip Code,Dealer Phone,Recommended Action,Status Summary,Needs Review,Review Reason,Website Domain,Website Live,Operating Status,Current Banner Name,Confidence,Primary Contact Name,Primary Contact Title,Primary Phone Type,Primary Contact Phone,Primary Email Tier,Primary Contact Email,Primary Contact Source,Contact 2 Name,Contact 2 Title,Contact 2 Phone,Contact 2 Email,Contact 2 Source,Contact 3 Name,Contact 3 Title,Contact 3 Phone,Contact 3 Email,Contact 3 Source,Reference URLs
OH220,S AND H UNLIMITED LLC,b_list,active,none,Phillips Happy Hallow Rv Sales,OH,Lakeview,14738 SR 235 N.,43331,(937) 842-2301,Call main store line ((937) 842-2301) and ask for Jordan Suthers (Co-Owner). Account inactive for 145 days.,The dealership’s website is live and shows the business operating under Phillips Happy Hallow with posted hours and c...,No,,happyhallowrv.com,Yes,open,Phillips Happy Hallow RV Sales,high,Jordan Suthers,Co-Owner,store_switchboard,(937) 842-2301,verified_store_switchboard,happyhallowrv@yahoo.com,BBB,Kevin Hammergren,Co-Owner,,,BBB,Dan Claybaugh,General Manager,,,LinkedIn,https://happyhallowrv.com/ ; https://happyhallowrv.com/about-us ; https://www.bbb.org/us/oh/lakeview/profile/rv-dealers/phillips-happy-hallow-rv-sales-0302-70049019 ; https://happyhallowrv.com/park-models ; https://www.bbb.org/us/oh/lakeview/profile/rv-dealers/phillips-happy-hallow-rv-sales-0302-70049019 & SourceOne CRM
OH214,Mark Wahlberg Airstream And RV - Cleveland,glengarry,active,none,Mark Wahlberg Airstream and RV-Cleveland,OH,Lorain,4500 Grove Ave,44055,(440) 766-1186,Connect with Kaley Reid (Finance Manager) via direct phone (440-766-1186 ext. 0000) or email (kreid@markwahlbergauto.com). Account inactive for 166 days.,"The dealership operates at 4500 Grove Ave, Lorain, OH 44055 under the Mark Wahlberg Airstream & RV name.",No,,markwahlbergauto.com,Yes,open,Mark Wahlberg Airstream & RV,high,Kaley Reid,Finance Manager,direct_mobile,(440) 766-1186,verified_personal,kreid@markwahlbergauto.com,Web Search,Bob Julius,General Manager,,rjulius@markwahlbergauto.com,Web Search,Michelle Lewis,Office Manager,,mlewis@markwahlbergauto.com,Web Search,https://www.markwahlbergauto.com/ ; https://www.markwahlbergrvcleveland.com/rvs-dealership-employees--xstaff ; https://www.markwahlbergrvcleveland.com/--airstream-dealer-near-cleveland-oh
OH178,ERIE SHORES BOATS and BROKERAGE LLC,investigate,active,rebranded,ERIE SHORES BOATS and BROKERAGE LLC,OH,Marblehead,239 S. BRIDGE ROAD,43440,866-490-5297,Call main store line (866-490-5297) and ask for Tyler Shatto (Owner).,"Current live results show the Marblehead office at 250 S. Bridge Rd. operating under Jefferson Beach Yacht Sales, with the JBYS office page and dealer listings using that name and phone number. A separate live result still references Erie Shores Boats and Brokerage with an old website, indicating a name change/rebranding rather than a closed or relocated site at the address.",No,,jbys.com,Yes,open,Jefferson Beach Yacht Sales,medium,Tyler Shatto,Owner,store_switchboard,(216) 630-8238,none,,LinkedIn,Pat Fleming,Representative,,,CRM,,,,,,https://www.funtownrv.com/ ; https://www.linkedin.com/company/erie-shores-boats-and-brokerage ; https://www.funtownrv.com/contact-confirmation-employment
OH172,FC MARINE,b_list,active,none,FC Marine,OH,New Franklin,5461 MANCHESTER ROAD,44319,(330) 644-5346,Call main store line ((330) 644-5346) and ask for Kenny Grimes (Sales Manager). Dealer historically leaned on credit unions for reserve — emphasize competitive advance and reserve rates. Account inactive for 436 days.,"The dealership’s site is live and presents itself as Fisherman's Central Marine in New Franklin, OH, selling new and ...",No,,fcmarinegroup.com,Yes,open,Fisherman's Central Marine,high,Kenny Grimes,Sales Manager,store_switchboard,(330) 644-5346,verified_store_switchboard,kenny@fcmarinegroup.com,Website Staff Page,Trevor Oldham,Service manager,,,Website Staff Page,Andy Berger,Sales,,,Website Staff Page,https://www.fcmarinegroup.com/ ; https://www.fcmarinegroup.com/staff-employees-boats-dealership--xstaff ; https://www.fcmarinegroup.com/about-us-boats-dealership--info
OH151,"Davis Camper Sales, Inc.",glengarry,active,none,"Davis Camper Sales, Inc.",OH,North Star,101 North Main St.,45350,(419) 336-7141,Email Penny Treon (Representative) at penny.daviscampersales@gmail.com. Use store switchboard ((419) 336-7141) for phone follow-up. Account inactive for 137 days.,"The dealership is listed at 101 N Main St, North Star, OH 45350 with phone (419) 336-7141 and dealer hours, indicatin...",No,,daviscampersalesinc.com,Yes,open,"Davis Camper Sales, Inc.",medium,Penny Treon,Representative,store_switchboard,(419) 336-7141,verified_personal,penny.daviscampersales@gmail.com,CRM,Betty Davis,Representative,,penny.daviscampersales@gmail.com,CRM,Kent Davis,President,,,LinkedIn,http://daviscampersalesinc.com/ ; https://www.yelp.com/biz/davis-camper-sales-north-star ; https://www.linkedin.com/company/davis-camper-sales ; https://www.outdoorsy.com/rv-dealerships/ohio/davis-camper-sales
OH175,RUFFS RV CENTER,b_list,active,none,RUFF INC.,OH,Painesville Twp,140 BLACKBROOK ROAD,44077,(216) 812-3820,Call main store line ((216) 812-3820) and ask for Tamara Ruff (Finance Manager). Account inactive for 529 days.,"The dealership website identifies the business as Ruff's RV Center in Painesville Twp., Ohio and invites customers to...",No,,ruffsrvcenter.com,Yes,open,Ruff's RV Center,high,Tamara Ruff,Finance Manager,store_switchboard,(216) 812-3820,none,,Web Search,Rick Ruff,Owner,,,Web Search,Jeff Jeffries,Representative,,,CRM,https://www.ruffsrvcenter.com/ ; https://www.ruffsrvcenter.com/check-out-our-schedules--hours ; https://www.ruffsrvcenter.com/inventory/v1/ ; https://www.ruffsrvcenter.com/learn-more-about-us--info
OH221,Rona RV LLC,b_list,active,none,Rona RV LLC,OH,Pataskala,30 West Broad Street,43082,(740) 927-9971,Call main store line ((740) 927-9971) and ask for Ron Thomas (President). Account inactive for 127 days.,The dealership is currently operating and selling RV inventory online.,No,,ronarv.com,Yes,open,Rona RV LLC,high,Ron Thomas,President,store_switchboard,(740) 927-9971,verified_store_switchboard,jason@ronarv.com,LinkedIn,Doug Mcfarland,General Manager,,,Web Search,Jason Brigner,General Sales Manager,,,Web Search,https://www.ronarv.com/ ; https://www.ronarv.com/our-staff ; https://www.ronarv.com/about-us ; https://www.ronarv.com/contact-us
OH110,All Seasons RV Centers Inc,b_list,active,none,All Seasons RV Centers Inc,OH,Streetsboro,9043 State Road 14,44241,(330) 564-0222,Email Dan Golden (Sales) at dan@asrvs.com. Use store switchboard ((330) 564-0222) for phone follow-up. Dealer historically leaned on credit unions for reserve — emphasize competitive advance and reserve rates. Account inactive for 375 days.,"The dealership’s website is live and presents itself as an active RV dealer in Streetsboro, OH.",No,,asrvs.com,Yes,open,All Seasons RV,high,Dan Golden,Sales,store_switchboard,(330) 564-0222,verified_personal,dan@asrvs.com,Web Search,Jennifer Van Staden,Owner/Manager,,,BBB,Jennifer Radel,President,,,CRM,https://www.asrvs.com/ ; https://www.linkedin.com/company/all-seasons-rv-center-inc ; https://www.bbb.org/us/oh/streetsboro/profile/rv-dealers/all-seasons-rv-0272-14004926 ; https://www.asrvs.com/dan-golden
OH169,REINEKE RV - TIFFIN,b_list,active,none,REINEKE RV - TIFFIN,OH,Tiffin,1950 WEST MARKET STREET,44883,(419) 448-0901,Call main store line ((419) 435-7741 (site) or (419) 448-0901 (CRM)) and ask for Amanda Byrd (Finance Manager). Account inactive for 320 days.,"The business is currently listed on its own website as Reineke RV in Tiffin at 1950 West Market Street with phone 419-448-0901, and the site shows active inventory and current contact/location pages. No current web evidence indicates the Tiffin location is closed or permanently out of business; directory and local listings also continue to show the same active address.",No,,reinekerv.com,Yes,open,Reineke RV,high,Amanda Byrd,Finance Manager,store_switchboard,(419) 448-0901,verified_store_switchboard,michael.smith@drivereineke.com,LinkedIn,Thomas P. Chalfin,President,,,BBB,James Chalfin,General Manager,,,LinkedIn,https://www.drivereineke.com/ ; https://www.capitalone.com/cars/dealership/TIFFIN-OH/Tiffin+Ford+Lincoln/48384 ; https://www.drivereineke.com/locations/index.htm ; https://www.bbb.org/us/oh/toledo/profile/camper-dealers/reineke-rv-0422-1674 ; https://rocketreach.co/reineke-family-dealerships-management_b5e4d784f42e664f
OH168,REINEKE RV - TOLEDO,glengarry,active,none,REINEKE RV - TOLEDO,OH,Toledo,5353 LEWIS AVE,43612,(419) 476-4478,Email Vannessa Reineke (Finance and Insurance Sales) at vannessa@drivereineke.com. Use store switchboard ((419) 435-7741 (site) or (419) 476-4478 (CRM)) for phone follow-up. Account inactive for 136 days.,"Current web results show Reineke RV’s own website listing a Toledo location at 5353 Lewis Avenue with phone 419-476-4478, and recent directory/chamber listings still name it Reineke RV of Toledo at the same address. Third-party listings show current hours and do not indicate a permanent closure or relocation.",No,,reinekerv.com,Yes,open,Reineke RV,high,Vannessa Reineke,Finance and Insurance Sales,store_switchboard,(419) 476-4478,verified_personal,vannessa@drivereineke.com,LinkedIn,Debbie Loucks,Representative,,debbie.loucks@drivereineke.com,CRM,Thomas P. Chalfin,President,,,BBB,https://www.drivereineke.com/ ; https://web.toledochamber.com/Recreational-Vehicle-Dealers/Reineke-RV-of-Toledo--1146 ; https://www.bbb.org/us/oh/toledo/profile/camper-dealers/reineke-rv-0422-1674
PA139,Beaver Point Marine - Jopa Developments LLC,b_list,active,none,Beaver Point Marine,PA,Beaver,98 Wolf lane,15009,(724) 378-0123,Email Corey Krepps (Representative) at beaverpointmarine@yahoo.com. Use store switchboard ((724) 378-0123) for phone follow-up.,"The address 98 Wolfe Lane/98 Wolfe Ln Beaver, PA 15009 is currently listed for Beaver Point Marine Sales & Service, with the business site showing active contact details, hours, and inventory pages. A Pennsylvania agent listing also ties JOPA Development to the same address, but current trading appears to remain Beaver Point Marine rather than a different business.",No,,beaverpointmarine.com,Yes,open,Beaver Point Marine Sales & Service,high,Corey Krepps,Representative,store_switchboard,(724) 378-0123,verified_personal,beaverpointmarine@yahoo.com,CRM,,,,,,,,,,,https://beaverpointmarine.com/ ; https://beaverpointmarine.com/hiring/ ; https://www.yelp.com/biz/beaver-point-marine-sales-and-service-beaver-2 ; https://beaverpointmarine.com/contact/ & SourceOne CRM
PA116,Susquehanna Valley RV - Bloomsburg,glengarry,active,none,"Susquehanna Valley RV Sales and Service , Inc",PA,Bloomsburg,560 Montour Blvd,17815,(570) 389-9900,Email Danielle Wagner (Finance Manager) at d.wagner@susqrv.com. Use store switchboard ((570) 374-2267 (site) or (570) 389-9900 (CRM)) for phone follow-up. Account inactive for 295 days.,"The dealership’s own site lists 560 Montour Blvd, Bloomsburg, PA 17815 as an active location with a current phone number and inventory pages for Bloomsburg. Additional current listings and business profiles also show the same address and active hours, with no reliable evidence that it is permanently closed or out of business.",No,,susqrv.com,Yes,open,Susquehanna RV,high,Danielle Wagner,Finance Manager,store_switchboard,(570) 389-9900,verified_personal,d.wagner@susqrv.com,Web Search,Udele Bingaman,Business Manager,,u.bingaman@susqrv.com,LinkedIn,Bob Folk,General Manager,,,Web Search,https://www.susqrv.com/ ; https://www.susqrv.com/our-staff ; https://www.linkedin.com/company/susquehanna-valley-rv-sales ; https://www.susqrv.com/contact-sales
PA128,"B & R Camper Sales, Inc",b_list,active,none,"B & R Camper Sales, Inc",PA,Butler,777 Route 422 E,16002,(724) 287-8481,Call main store line ((724) 287-8481) and ask for Robert Wolf (Owner). Dealer historically leaned on credit unions for reserve — emphasize competitive advance and reserve rates. Account inactive for 408 days.,The dealership’s own website is live and advertises RV/trailer sales and service.,No,,b-rcamper.com,Yes,open,B&R Camper Sales Inc.,high,Robert Wolf,Owner,store_switchboard,(724) 287-8481,verified_store_switchboard,brcamper@zoominternet.net,Website Staff Page,Robert Wolf Ii,Dealer Principal,,,Website Staff Page,Kathy Wahl,Office Administrator,,,BBB,https://www.b-rcamper.com/ ; https://www.b-rcamper.com/about-us ; https://www.bbb.org/us/pa/butler/profile/rv-dealers/b-r-camper-sales-inc-0141-12001915
PA147,Meyer's RV Sales - Ellwood City,b_list,active,none,Meyer's RV Sales - Ellwood City,PA,Ellwood City,1580 Route 65,16117,(833) 796-8092,Call main store line ((833) 796-8092) and ask for Kyle Smith (Regional Vice President). Account inactive for 109 days.,The Ellwood City dealership is operating at 1580 PA-65 and offering sales and service,No,,meyersrvsuperstores.com,Yes,open,Meyer's RV Sales - Ellwood City - PA147,high,Kyle Smith,Regional Vice President,store_switchboard,(833) 796-8092,verified_store_switchboard,snail@meyersrvs.com,Web Search,Michael Hogue,General Sales Manager,,,LinkedIn,James Lyon,CEO,,,Web Search,https://www.meyersrvsuperstores.com/ ; https://www.meyersrvsuperstores.com/ellwood-city-pa ; https://www.meyersrvsuperstores.com/locations
PA117,"Liberty RV Of Gettysburg,LLC",glengarry,active,none,"Liberty RV Of Gettysburg,LLC",PA,Gettysburg,40 Knight Road,17325,(717) 334-0149,Email Daniel Saltzgiver (Owner) at dan.saltzgiver@libertyrv4u.com. Use store switchboard ((717) 334-0149) for phone follow-up. Account inactive for 129 days.,"The dealership website is live and presents itself as an RV seller in Gettysburg, PA.",No,,libertyrv4u.com,Yes,open,Liberty RV of Gettysburg,high,Daniel Saltzgiver,Owner,store_switchboard,(717) 334-0149,verified_personal,dan.saltzgiver@libertyrv4u.com,CRM,David Reiter,Finance Manager,,,Web Search,Scott Geesey,Owner,,,Web Search,https://www.libertyrv4u.com/ ; https://www.libertyrv4u.com/meet-our-staff ; https://www.libertyrv4u.com/about-us ; https://www.libertyrv4u.com/meet-our-staff & SourceOne CRM
PA101,RV VALUE MART,b_list,active,none,RV VALUE MART,PA,Manheim,3152 LEBANON ROAD,17545,(717) 664-0448,Call main store line ((717) 664-0448) and ask for Wyatt Zong (Finance Manager). Dealer historically leaned on credit unions for reserve — emphasize competitive advance and reserve rates. Account inactive for 331 days.,The dealership’s website is live and presents the business as an active RV dealer with a Manheim showroom location.,No,,rvvaluemart.com,Yes,open,RV Value Mart Inc.,high,Wyatt Zong,Finance Manager,store_switchboard,(717) 664-0448,verified_personal (hunter_validated),wyatt.zong@rvvaluemart.com,LinkedIn,Lester Martin,Owner,,,BBB,Jon Newswanger,Sales Manager,,,LinkedIn,https://rvvaluemart.com ; https://www.linkedin.com/company/rv-value-mart ; https://www.linkedin.com/company/rv-value-mart-inc ; https://www.bbb.org/us/pa/manheim/profile/rv-dealers/rv-value-mart-inc-0241-130751776
PA133,Juniata Valley RV,b_list,active,none,Juniata Valley RV,PA,Mifllintown,285 Industrial Circle,17059,(717) 436-8883,Call main store line ((717) 436-8883) and ask for Angel Seiders (Finance Manager). Account inactive for 130 days.,"The dealership’s website states it is a dealer in Mifflintown, PA and offers new RVs, used RVs, service, and parts.",No,,juniatavalleyrv.com,Yes,open,Juniata Valley RV Inc.,high,Angel Seiders,Finance Manager,store_switchboard,(717) 436-8883,verified_store_switchboard,angel@juniatavalleyrv.com,Web Search,Eric Lunger,President,,,BBB,Ryan Reich,Business Manager,,,Website Staff Page,https://www.juniatavalleyrv.com/ ; https://www.juniatavalleyrv.com/contact-us ; https://www.juniatavalleyrv.com/reviews ; https://www.yelp.com/biz/juniata-valley-rv-mifflintown ; https://www.bbb.org/us/pa/mifflintown/profile/rv-dealers/juniata-valley-rv-inc-0241-70004781
PA118,Salem RV Center Inc,b_list,active,none,Salem Rv Center Inc,PA,Selinsgrove,387 Clifford Road,17870,(570) 374-2300,Call main store line ((570) 374-2300) and ask for Greg Mull (President). Account inactive for 164 days.,"The dealership’s website is live and identifies the business as Salem RV Center at 387 Clifford Road, Selinsgrove, PA...",No,,salemrvsales.com,Yes,open,Salem RV Center,high,Greg Mull,President,store_switchboard,(570) 374-2300,verified_store_switchboard,salemrv2@ptd.net,BBB,Greg Russell,Manager,,,BBB,Brian Hanford,Sales Manager,,,LinkedIn,https://www.salemrvsales.com/ ; https://www.yelp.com/biz/salem-rv-center-selinsgrove ; https://www.bbb.org/us/pa/selinsgrove/profile/rv-dealers/salem-rv-center-inc-0241-235972009 ; https://www.salemrvsales.com/contact-us
PA137,Kelly RV Inc,glengarry,active,none,Kelly RV,PA,West Milton,60 Old Route 15,17886,(518) 507-9042,Call Steven Ranck (President) on direct line ((570) 568-6984). Account inactive for 166 days.,The dealership’s website is live and lists current inventory pages.,No,,kellyrvinc.com,Yes,open,Kelly RV Inc,high,Steven Ranck,President,direct_mobile,(570) 568-6984,verified_store_switchboard,support@warriorfinanceteam.com,Website Staff Page,Susan Dinsmore,Owner,,,LinkedIn,Ben Ranck,Sales Manager,,,BBB,https://kellyrvinc.com ; https://www.bbb.org/us/pa/west-milton/profile/rv-dealers/kelly-rv-inc-0241-235972995 ; https://kellyrvinc.com/about-us/ ; https://www.linkedin.com/company/kelly-rv-inc
